t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
9 , 0.78706 , 0.447417 , 0.506906 , 0.728871 , 0.680714 , 0.450126 , 0.383924 , 0.776569 , 0.408454 , 0.604788

t = 8
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.771136 , 0.386087 , 0.155762 , 0.186546 , 0.176532 , 0.196705 , 0.334367 , 0.165025 , -0.214887 , 0.146804
1 , 0.374328 , 0.945673 , 0.529724 , 0.636627 , 0.223016 , 0.394342 , 0.519037 , -0.653565 , 0.639608 , -0.660347
2 , 0.779296 , 0.601188 , 0.857269 , 0.774923 , -0.617228 , -0.596355 , 0.786229 , 0.894727 , 0.797704 , 0.980549
3 , 0.66484 , 0.774574 , 0.755315 , 0.819014 , 0.557382 , 0.246785 , 0.615047 , 0.390261 , -0.791749 , 0.629568
4 , -0.636146 , -0.509687 , 0.268074 , 0.388665 , 0.865137 , 0.541149 , 0.273081 , 0.269132 , -0.128671 , -0.269113
5 , 0.243635 , 0.53786 , 0.344733 , -0.0401312 , 0.0131567 , 0.658583 , 0.424958 , 0.411383 , -0.415828 , -0.519024
6 , -0.336113 , 0.650719 , 0.77701 , -0.719709 , 0.633243 , -0.684385 , 0.871836 , 0.740149 , -0.682347 , 0.363002
7 , 0.123637 , 0.582515 , 0.605596 , 0.646638 , 0.371408 , -0.632899 , 0.51234 , 0.784403 , 0.682289 , 0.753092
8 , -0.0333018 , -0.519002 , 0.670005 , 0.580951 , -0.353413 , 0.431765 , 0.610606 , 0.567304 , 0.869966 , 0.54887
9 , 0.78706 , 0.447417 , 0.405524 , 0.583097 , 0.680714 , 0.450126 , 0.307139 , 0.776569 , 0.326764 , 0.604788

t = 9
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.816908 , 0.508869 , 0.155762 , 0.186546 , 0.176532 , 0.196705 , 0.467494 , 0.33202 , -0.371909 , 0.146804
1 , 0.499462 , 0.956539 , 0.529724 , 0.636627 , 0.223016 , 0.394342 , 0.61523 , -0.722852 , 0.711686 , -0.660347
2 , 0.623437 , 0.48095 , 0.857269 , 0.774923 , -0.617228 , -0.596355 , 0.628983 , 0.715781 , 0.638163 , 0.980549
3 , 0.531872 , 0.619659 , 0.755315 , 0.819014 , 0.557382 , 0.246785 , 0.492037 , 0.312209 , -0.633399 , 0.629568
4 , -0.508917 , -0.407749 , 0.268074 , 0.388665 , 0.865137 , 0.541149 , 0.218465 , 0.215305 , -0.102937 , -0.269113
5 , 0.194908 , 0.430288 , 0.344733 , -0.0401312 , 0.0131567 , 0.658583 , 0.339966 , 0.329107 , -0.332662 , -0.519024
6 , -0.46889 , 0.720575 , 0.77701 , -0.719709 , 0.633243 , -0.684385 , 0.897469 , 0.79212 , -0.745877 , 0.363002
7 , 0.298909 , 0.666012 , 0.605596 , 0.646638 , 0.371408 , -0.632899 , 0.609872 , 0.827523 , 0.745832 , 0.753092
8 , -0.226641 , -0.615201 , 0.670005 , 0.580951 , -0.353413 , 0.431765 , 0.688484 , 0.653843 , 0.895973 , 0.54887
9 , 0.629648 , 0.357934 , 0.405524 , 0.583097 , 0.680714 , 0.450126 , 0.245711 , 0.621255 , 0.261411 , 0.604788

