t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
4 , 0.0921354 , 0.667617 , 0.285745 , 0.874068 , 0.517246 , -0.481887 , 0.816254 , 0.30784 , -0.144444 , -0.710147
5 , 0.171972 , -0.227302 , 0.922269 , 0.73054 , 0.760643 , 0.109134 , 0.543669 , 0.585638 , 0.46498 , -0.684786
6 , 0.473708 , 0.283108 , 0.966552 , 0.556041 , 0.54149 , 0.899442 , 0.835054 , -0.513657 , 0.490463 , -0.47701
7 , 0.605487 , -0.696915 , 0.109348 , 0.371783 , 0.999145 , -0.889645 , 0.504379 , 0.728849 , 0.357372 , 0.234254
8 , 0.799371 , 0.158647 , 0.269143 , 0.654097 , 0.150444 , 0.762505 , 0.290414 , 0.330845 , 0.898892 , 0.274642
9 , 0.903287 , 0.640345 , 0.886807 , -0.318534 , -0.990698 , 0.230811 , 0.796088 , 0.814399 , 0.696768 , -0.94116

t = 2
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.57329 , 0.251922 , 0.774377 , 0.122504 , 0.514249 , 0.177068 , 0.472329 , 0.248567 , 0.501419 , 0.499307
1 , 0.477371 , 0.763567 , 0.747459 , 0.66708 , 0.637831 , 0.441481 , 0.584948 , 0.240797 , 0.580309 , 0.541929
2 , 0.576891 , 0.634492 , 0.453627 , 0.131742 , 0.583978 , 0.150822 , -0.664229 , 0.683102 , 0.873348 , 0.366662
3 , 0.95172 , 0.76927 , 0.0566729 , 0.556119 , -0.901779 , 0.676931 , -0.505991 , 0.525376 , 0.0146184 , 0.779437
4 , 0.0921354 , 0.534093 , 0.285745 , 0.699255 , 0.517246 , -0.481887 , 0.816254 , 0.30784 , -0.144444 , -0.710147
5 , 0.171972 , -0.181841 , 0.922269 , 0.584432 , 0.760643 , 0.109134 , 0.543669 , 0.585638 , 0.46498 , -0.684786
6 , 0.473708 , 0.226486 , 0.966552 , 0.444833 , 0.54149 , 0.899442 , 0.835054 , -0.513657 , 0.490463 , -0.47701
7 , 0.605487 , -0.557532 , 0.109348 , 0.297426 , 0.999145 , -0.889645 , 0.504379 , 0.728849 , 0.357372 , 0.234254
8 , 0.799371 , 0.126918 , 0.269143 , 0.523278 , 0.150444 , 0.762505 , 0.290414 , 0.330845 , 0.898892 , 0.274642
9 , 0.903287 , 0.512276 , 0.886807 , -0.254827 , -0.990698 , 0.230811 , 0.796088 , 0.814399 , 0.696768 , -0.94116

t = 3
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.57329 , 0.201537 , 0.774377 , 0.098003 , 0.514249 , 0.177068 , 0.377863 , 0.198854 , 0.501419 , 0.399446
1 , 0.477371 , 0.810854 , 0.747459 , 0.733664 , 0.637831 , 0.441481 , 0.667959 , 0.392638 , 0.580309 , 0.633543
2 , 0.576891 , 0.507594 , 0.453627 , 0.105394 , 0.583978 , 0.150822 , -0.531383 , 0.546481 , 0.873348 , 0.293329
3 , 0.95172 , 0.815416 , 0.0566729 , 0.644895 , -0.901779 , 0.676931 , -0.604793 , 0.620301 , 0.0146184 , 0.823549
4 , 0.0921354 , 0.427275 , 0.285745 , 0.559404 , 0.517246 , -0.481887 , 0.653003 , 0.246272 , -0.144444 , -0.568118
5 , 0.171972 , -0.145473 , 0.922269 , 0.467546 , 0.760643 , 0.109134 , 0.434935 , 0.46851 , 0.46498 , -0.547829
6 , 0.473708 , 0.381189 , 0.966552 , 0.555866 , 0.54149 , 0.899442 , 0.868043 , -0.610926 , 0.490463 , -0.581608
7 , 0.605487 , -0.646025 , 0.109348 , 0.437941 , 0.999145 , -0.889645 , 0.603504 , 0.783079 , 0.357372 , 0.387403
8 , 0.799371 , 0.101534 , 0.269143 , 0.418622 , 0.150444 , 0.762505 , 0.232331 , 0.264676 , 0.898892 , 0.219714
9 , 0.903287 , 0.609821 , 0.886807 , -0.403862 , -0.990698 , 0.230811 , 0.83687 , 0.851519 , 0.696768 , -0.952928

t = 4
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.658632 , 0.201537 , 0.774377 , 0.098003 , 0.514249 , 0.177068 , 0.377863 , 0.359083 , 0.501419 , 0.399446
1 , 0.381896 , 0.810854 , 0.747459 , 0.733664 , 0.637831 , 0.441481 , 0.667959 , 0.31411 , 0.580309 , 0.633543
2 , 0.461513 , 0.507594 , 0.453627 , 0.105394 , 0.583978 , 0.150822 , -0.531383 , 0.437185 , 0.873348 , 0.293329
3 , 0.761376 , 0.815416 , 0.0566729 , 0.644895 , -0.901779 , 0.676931 , -0.604793 , 0.496241 , 0.0146184 , 0.823549
4 , 0.0737083 , 0.427275 , 0.285745 , 0.559404 , 0.517246 , -0.481887 , 0.653003 , 0.197018 , -0.144444 , -0.568118
5 , 0.137577 , -0.145473 , 0.922269 , 0.467546 , 0.760643 , 0.109134 , 0.434935 , 0.374808 , 0.46498 , -0.547829
6 , 0.378967 , 0.381189 , 0.966552 , 0.555866 , 0.54149 , 0.899442 , 0.868043 , -0.488741 , 0.490463 , -0.581608
7 , 0.68439 , -0.646025 , 0.109348 , 0.437941 , 0.999145 , -0.889645 , 0.603504 , 0.826463 , 0.357372 , 0.387403
8 , 0.639497 , 0.101534 , 0.269143 , 0.418622 , 0.150444 , 0.762505 , 0.232331 , 0.211741 , 0.898892 , 0.219714
9 , 0.722629 , 0.609821 , 0.886807 , -0.403862 , -0.990698 , 0.230811 , 0.83687 , 0.681215 , 0.696768 , -0.952928

t = 5
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.658632 , 0.16123 , 0.774377 , 0.098003 , 0.411399 , 0.177068 , 0.377863 , 0.287266 , 0.501419 , 0.399446
1 , 0.381896 , 0.848683 , 0.747459 , 0.733664 , 0.710265 , 0.441481 , 0.667959 , 0.451288 , 0.580309 , 0.633543
2 , 0.461513 , 0.406075 , 0.453627 , 0.105394 , 0.467182 , 0.150822 , -0.531383 , 0.349748 , 0.873348 , 0.293329
3 , 0.761376 , 0.652333 , 0.0566729 , 0.644895 , -0.721423 , 0.676931 , -0.604793 , 0.396993 , 0.0146184 , 0.823549
4 , 0.0737083 , 0.54182 , 0.285745 , 0.559404 , 0.613797 , -0.481887 , 0.653003 , 0.357614 , -0.144444 , -0.568118
5 , 0.137577 , -0.116379 , 0.922269 , 0.467546 , 0.608515 , 0.109134 , 0.434935 , 0.299847 , 0.46498 , -0.547829
6 , 0.378967 , 0.304951 , 0.966552 , 0.555866 , 0.433192 , 0.899442 , 0.868043 , -0.390992 , 0.490463 , -0.581608
7 , 0.68439 , -0.71682 , 0.109348 , 0.437941 , 0.999316 , -0.889645 , 0.603504 , 0.861171 , 0.357372 , 0.387403
8 , 0.639497 , 0.0812275 , 0.269143 , 0.418622 , 0.120355 , 0.762505 , 0.232331 , 0.169393 , 0.898892 , 0.219714
9 , 0.722629 , 0.487857 , 0.886807 , -0.403862 , -0.792558 , 0.230811 , 0.83687 , 0.544972 , 0.696768 , -0.952928

t = 6
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.658632 , 0.128984 , 0.619501 , 0.0784024 , 0.329119 , 0.141655 , 0.30229 , 0.287266 , 0.501419 , 0.399446
1 , 0.381896 , 0.878946 , 0.797967 , 0.786931 , 0.768212 , 0.553185 , 0.734367 , 0.451288 , 0.580309 , 0.633543
2 , 0.461513 , 0.52486 , 0.562902 , 0.284315 , 0.573746 , 0.320658 , -0.625107 , 0.349748 , 0.873348 , 0.293329
3 , 0.761376 , 0.721866 , 0.245338 , 0.715916 , -0.777139 , 0.741545 , -0.683834 , 0.396993 , 0.0146184 , 0.823549
4 , 0.0737083 , 0.633456 , 0.428596 , 0.647523 , 0.691037 , -0.58551 , 0.722403 , 0.357614 , -0.144444 , -0.568118
5 , 0.137577 , -0.293103 , 0.937815 , 0.574036 , 0.686812 , 0.287307 , 0.547948 , 0.299847 , 0.46498 , -0.547829
6 , 0.378967 , 0.443961 , 0.973241 , 0.644693 , 0.546554 , 0.919553 , 0.894434 , -0.390992 , 0.490463 , -0.581608
7 , 0.68439 , -0.573456 , 0.0874783 , 0.350353 , 0.799453 , -0.711716 , 0.482803 , 0.861171 , 0.357372 , 0.387403
8 , 0.639497 , 0.064982 , 0.215314 , 0.334898 , 0.0962842 , 0.610004 , 0.185865 , 0.169393 , 0.898892 , 0.219714
9 , 0.722629 , 0.390285 , 0.709445 , -0.323089 , -0.634047 , 0.184649 , 0.669496 , 0.544972 , 0.696768 , -0.952928

t = 7
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.726906 , 0.128984 , 0.695601 , 0.262722 , 0.329119 , 0.313324 , 0.441832 , 0.429813 , 0.501419 , 0.399446
1 , 0.305517 , 0.878946 , 0.638374 , 0.629545 , 0.768212 , 0.442548 , 0.587494 , 0.361031 , 0.580309 , 0.633543
2 , 0.56921 , 0.52486 , 0.650321 , 0.427452 , 0.573746 , 0.456526 , -0.700085 , 0.479799 , 0.873348 , 0.293329
3 , 0.809101 , 0.721866 , 0.396271 , 0.772733 , -0.777139 , 0.793236 , -0.747067 , 0.517594 , 0.0146184 , 0.823549
4 , 0.0589666 , 0.633456 , 0.342877 , 0.518018 , 0.691037 , -0.468408 , 0.577922 , 0.286091 , -0.144444 , -0.568118
5 , 0.310062 , -0.293103 , 0.950252 , 0.659229 , 0.686812 , 0.429846 , 0.638358 , 0.439877 , 0.46498 , -0.547829
6 , 0.503173 , 0.443961 , 0.978593 , 0.715754 , 0.546554 , 0.935643 , 0.915547 , -0.512794 , 0.490463 , -0.581608
7 , 0.747512 , -0.573456 , 0.269983 , 0.480282 , 0.799453 , -0.769373 , 0.586242 , 0.888937 , 0.357372 , 0.387403
8 , 0.511598 , 0.064982 , 0.172251 , 0.267918 , 0.0962842 , 0.488003 , 0.148692 , 0.135514 , 0.898892 , 0.219714
9 , 0.578104 , 0.390285 , 0.567556 , -0.258471 , -0.634047 , 0.147719 , 0.535597 , 0.435978 , 0.696768 , -0.952928

t = 8
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.726906 , 0.128984 , 0.556481 , 0.210178 , 0.263296 , 0.313324 , 0.441832 , 0.34385 , 0.401135 , 0.319557
1 , 0.305517 , 0.878946 , 0.510699 , 0.503636 , 0.614569 , 0.442548 , 0.587494 , 0.288824 , 0.464248 , 0.506835
2 , 0.56921 , 0.52486 , 0.720257 , 0.541962 , 0.658997 , 0.456526 , -0.700085 , 0.583839 , 0.898679 , 0.434663
3 , 0.809101 , 0.721866 , 0.517017 , 0.818186 , -0.821711 , 0.793236 , -0.747067 , 0.614075 , 0.211695 , 0.858839
4 , 0.0589666 , 0.633456 , 0.474301 , 0.614415 , 0.75283 , -0.468408 , 0.577922 , 0.428873 , -0.315555 , -0.654494
5 , 0.310062 , -0.293103 , 0.760202 , 0.527383 , 0.549449 , 0.429846 , 0.638358 , 0.351902 , 0.371984 , -0.438263
6 , 0.503173 , 0.443961 , 0.782874 , 0.572604 , 0.437243 , 0.935643 , 0.915547 , -0.410235 , 0.39237 , -0.465287
7 , 0.747512 , -0.573456 , 0.415986 , 0.584226 , 0.839562 , -0.769373 , 0.586242 , 0.911149 , 0.485897 , 0.509923
8 , 0.511598 , 0.064982 , 0.337801 , 0.414335 , 0.277027 , 0.488003 , 0.148692 , 0.308411 , 0.919114 , 0.375771
9 , 0.578104 , 0.390285 , 0.654045 , -0.406777 , -0.707237 , 0.147719 , 0.535597 , 0.548782 , 0.757414 , -0.962343

t = 9
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.781525 , 0.303187 , 0.556481 , 0.210178 , 0.263296 , 0.450659 , 0.441832 , 0.47508 , 0.401135 , 0.319557
1 , 0.444414 , 0.903157 , 0.510699 , 0.503636 , 0.614569 , 0.554038 , 0.587494 , 0.43106 , 0.464248 , 0.506835
2 , 0.455368 , 0.419888 , 0.720257 , 0.541962 , 0.658997 , 0.365221 , -0.700085 , 0.467071 , 0.898679 , 0.434663
3 , 0.647281 , 0.577493 , 0.517017 , 0.818186 , -0.821711 , 0.634589 , -0.747067 , 0.49126 , 0.211695 , 0.858839
4 , 0.0471733 , 0.506765 , 0.474301 , 0.614415 , 0.75283 , -0.374726 , 0.577922 , 0.343098 , -0.315555 , -0.654494
5 , 0.44805 , -0.434482 , 0.760202 , 0.527383 , 0.549449 , 0.543877 , 0.638358 , 0.481521 , 0.371984 , -0.438263
6 , 0.402539 , 0.355169 , 0.782874 , 0.572604 , 0.437243 , 0.748514 , 0.915547 , -0.328188 , 0.39237 , -0.465287
7 , 0.798009 , -0.658765 , 0.415986 , 0.584226 , 0.839562 , -0.815498 , 0.586242 , 0.928919 , 0.485897 , 0.509923
8 , 0.409278 , 0.0519856 , 0.337801 , 0.414335 , 0.277027 , 0.390403 , 0.148692 , 0.246729 , 0.919114 , 0.375771
9 , 0.462483 , 0.312228 , 0.654045 , -0.406777 , -0.707237 , 0.118175 , 0.535597 , 0.439026 , 0.757414 , -0.962343

