t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
9 , 0.915085 , 0.373028 , -0.56007 , 0.445759 , 0.717399 , 0.566491 , 0.598596 , -0.701749 , -0.941111 , 0.418146

t = 4
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.896408 , 0.656093 , 0.54293 , 0.302811 , 0.340751 , 0.383306 , -0.350786 , -0.468001 , -0.670254 , 0.874142
1 , 0.216138 , 0.670913 , 0.240114 , -0.731925 , -0.84626 , 0.824751 , -0.521958 , 0.901242 , 0.442415 , -0.267458
2 , 0.718148 , 0.548142 , 0.694038 , -0.852699 , 0.600394 , 0.836292 , 0.491313 , 0.598472 , 0.661037 , -0.76893
3 , 0.4518 , -0.450804 , -0.369453 , 0.840718 , 0.940037 , 0.438713 , 0.950448 , 0.454866 , 0.77931 , 0.504497
4 , 0.335551 , -0.484188 , 0.557262 , 0.23003 , 0.524937 , 0.237574 , 0.897433 , 0.219483 , 0.607312 , 0.554649
5 , -0.521782 , 0.936189 , 0.582624 , 0.814467 , 0.863004 , 0.701221 , 0.592566 , -0.961014 , 0.583288 , 0.382051
6 , 0.74218 , 0.535801 , -0.525498 , -0.394684 , 0.689908 , 0.328495 , -0.549107 , 0.807221 , 0.658217 , 0.596179
7 , 0.572863 , 0.352446 , 0.209009 , 0.576843 , 0.533872 , 0.553795 , 0.988281 , 0.699893 , 0.912375 , 0.326835
8 , 0.719641 , 0.774931 , 0.788306 , 0.992925 , -0.653502 , 0.9953 , -0.998087 , 0.819519 , 0.668127 , 0.899697
9 , 0.932068 , 0.498422 , -0.648056 , 0.556608 , 0.773919 , 0.653193 , 0.678877 , -0.761399 , -0.952889 , 0.534517

t = 5
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.917126 , 0.724874 , 0.634344 , 0.442249 , 0.472601 , 0.506645 , -0.480629 , -0.574401 , -0.736203 , 0.899313
1 , 0.216138 , 0.670913 , 0.240114 , -0.731925 , -0.84626 , 0.824751 , -0.521958 , 0.901242 , 0.442415 , -0.267458
2 , 0.774518 , 0.638514 , 0.75523 , -0.882159 , 0.680315 , 0.869034 , 0.59305 , 0.678778 , 0.728829 , -0.815144
3 , 0.4518 , -0.450804 , -0.369453 , 0.840718 , 0.940037 , 0.438713 , 0.950448 , 0.454866 , 0.77931 , 0.504497
4 , 0.468441 , -0.587351 , 0.64581 , 0.384024 , 0.619949 , 0.39006 , 0.917947 , 0.375586 , 0.68585 , 0.64372
5 , -0.521782 , 0.936189 , 0.582624 , 0.814467 , 0.863004 , 0.701221 , 0.592566 , -0.961014 , 0.583288 , 0.382051
6 , 0.74218 , 0.535801 , -0.525498 , -0.394684 , 0.689908 , 0.328495 , -0.549107 , 0.807221 , 0.658217 , 0.596179
7 , 0.65829 , 0.481957 , 0.367207 , 0.661474 , 0.627098 , 0.643036 , 0.990625 , 0.759915 , 0.9299 , 0.461468
8 , 0.719641 , 0.774931 , 0.788306 , 0.992925 , -0.653502 , 0.9953 , -0.998087 , 0.819519 , 0.668127 , 0.899697
9 , 0.945655 , 0.598738 , -0.718445 , 0.645286 , 0.819135 , 0.722554 , 0.743102 , -0.809119 , -0.962311 , 0.627614

t = 6
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.917126 , 0.724874 , 0.634344 , 0.442249 , 0.472601 , 0.506645 , -0.480629 , -0.574401 , -0.736203 , 0.899313
1 , 0.216138 , 0.670913 , 0.240114 , -0.731925 , -0.84626 , 0.824751 , -0.521958 , 0.901242 , 0.442415 , -0.267458
2 , 0.819615 , 0.710811 , 0.804184 , -0.905727 , 0.744252 , 0.895227 , 0.67444 , 0.743022 , 0.783063 , -0.852116
3 , 0.56144 , -0.560643 , -0.495563 , 0.872574 , 0.95203 , 0.550971 , 0.960358 , 0.563893 , 0.823448 , 0.603597
4 , 0.574753 , -0.669881 , 0.716648 , 0.507219 , 0.695959 , 0.512048 , 0.934357 , 0.500469 , 0.74868 , 0.714976
5 , -0.521782 , 0.936189 , 0.582624 , 0.814467 , 0.863004 , 0.701221 , 0.592566 , -0.961014 , 0.583288 , 0.382051
6 , 0.74218 , 0.535801 , -0.525498 , -0.394684 , 0.689908 , 0.328495 , -0.549107 , 0.807221 , 0.658217 , 0.596179
7 , 0.726632 , 0.585565 , 0.493766 , 0.729179 , 0.701678 , 0.714429 , 0.9925 , 0.807932 , 0.94392 , 0.569174
8 , 0.719641 , 0.774931 , 0.788306 , 0.992925 , -0.653502 , 0.9953 , -0.998087 , 0.819519 , 0.668127 , 0.899697
9 , 0.956524 , 0.67899 , -0.774756 , 0.716229 , 0.855308 , 0.778043 , 0.794481 , -0.847295 , -0.969849 , 0.702091

t = 7
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.933701 , 0.779899 , 0.707475 , 0.553799 , 0.578081 , 0.605316 , -0.584503 , -0.659521 , -0.788962 , 0.919451
1 , 0.372911 , 0.73673 , 0.392091 , -0.78554 , -0.877008 , 0.8598 , -0.617566 , 0.920994 , 0.553932 , -0.413966
2 , 0.819615 , 0.710811 , 0.804184 , -0.905727 , 0.744252 , 0.895227 , 0.67444 , 0.743022 , 0.783063 , -0.852116
3 , 0.56144 , -0.560643 , -0.495563 , 0.872574 , 0.95203 , 0.550971 , 0.960358 , 0.563893 , 0.823448 , 0.603597
4 , 0.574753 , -0.669881 , 0.716648 , 0.507219 , 0.695959 , 0.512048 , 0.934357 , 0.500469 , 0.74868 , 0.714976
5 , -0.521782 , 0.936189 , 0.582624 , 0.814467 , 0.863004 , 0.701221 , 0.592566 , -0.961014 , 0.583288 , 0.382051
6 , 0.74218 , 0.535801 , -0.525498 , -0.394684 , 0.689908 , 0.328495 , -0.549107 , 0.807221 , 0.658217 , 0.596179
7 , 0.726632 , 0.585565 , 0.493766 , 0.729179 , 0.701678 , 0.714429 , 0.9925 , 0.807932 , 0.94392 , 0.569174
8 , 0.775713 , 0.819945 , 0.830645 , 0.99434 , -0.722802 , 0.99624 , -0.99847 , 0.855616 , 0.734502 , 0.919758
9 , 0.956524 , 0.67899 , -0.774756 , 0.716229 , 0.855308 , 0.778043 , 0.794481 , -0.847295 , -0.969849 , 0.702091

t = 8
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.946961 , 0.82392 , 0.76598 , 0.643039 , 0.662465 , 0.684253 , -0.667602 , -0.727617 , -0.83117 , 0.935561
1 , 0.498328 , 0.789384 , 0.513673 , -0.828432 , -0.901606 , 0.88784 , -0.694053 , 0.936795 , 0.643145 , -0.531173
2 , 0.855692 , 0.768649 , 0.843347 , -0.924582 , 0.795402 , 0.916181 , 0.739552 , 0.794418 , 0.826451 , -0.881692
3 , 0.649152 , -0.648514 , -0.59645 , 0.898059 , 0.961624 , 0.640777 , 0.968287 , 0.651114 , 0.858758 , 0.682878
4 , 0.574753 , -0.669881 , 0.716648 , 0.507219 , 0.695959 , 0.512048 , 0.934357 , 0.500469 , 0.74868 , 0.714976
5 , -0.617426 , 0.948952 , 0.666099 , 0.851574 , 0.890403 , 0.760977 , 0.674053 , -0.968812 , 0.66663 , 0.505641
6 , 0.793744 , 0.628641 , -0.620399 , -0.515747 , 0.751926 , 0.462796 , -0.639286 , 0.845777 , 0.726574 , 0.676943
7 , 0.781306 , 0.668452 , 0.595013 , 0.783343 , 0.761343 , 0.771543 , 0.994 , 0.846345 , 0.955136 , 0.655339
8 , 0.775713 , 0.819945 , 0.830645 , 0.99434 , -0.722802 , 0.99624 , -0.99847 , 0.855616 , 0.734502 , 0.919758
9 , 0.956524 , 0.67899 , -0.774756 , 0.716229 , 0.855308 , 0.778043 , 0.794481 , -0.847295 , -0.969849 , 0.702091

t = 9
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.946961 , 0.82392 , 0.76598 , 0.643039 , 0.662465 , 0.684253 , -0.667602 , -0.727617 , -0.83117 , 0.935561
1 , 0.598663 , 0.831507 , 0.610938 , -0.862746 , -0.921285 , 0.910272 , -0.755243 , 0.949436 , 0.714516 , -0.624939
2 , 0.884553 , 0.814919 , 0.874678 , -0.939665 , 0.836321 , 0.932945 , 0.791642 , 0.835534 , 0.861161 , -0.905354
3 , 0.649152 , -0.648514 , -0.59645 , 0.898059 , 0.961624 , 0.640777 , 0.968287 , 0.651114 , 0.858758 , 0.682878
4 , 0.659802 , -0.735904 , 0.773318 , 0.605775 , 0.756768 , 0.609638 , 0.947486 , 0.600375 , 0.798944 , 0.771981
5 , -0.617426 , 0.948952 , 0.666099 , 0.851574 , 0.890403 , 0.760977 , 0.674053 , -0.968812 , 0.66663 , 0.505641
6 , 0.834995 , 0.702913 , -0.696319 , -0.612598 , 0.801541 , 0.570237 , -0.711429 , 0.876621 , 0.781259 , 0.741555
7 , 0.825045 , 0.734762 , 0.67601 , 0.826675 , 0.809074 , 0.817234 , 0.9952 , 0.877076 , 0.964109 , 0.724272
8 , 0.775713 , 0.819945 , 0.830645 , 0.99434 , -0.722802 , 0.99624 , -0.99847 , 0.855616 , 0.734502 , 0.919758
9 , 0.956524 , 0.67899 , -0.774756 , 0.716229 , 0.855308 , 0.778043 , 0.794481 , -0.847295 , -0.969849 , 0.702091

